Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 1000. RT flexibility: 0.4. Blank can be this fraction of a sample: 0.3. S/N ratio: 4. Parts per million flexibility: 7. Processed on: 2019-11-04 09:26:21. 
"Replicate.Name","Mass.Feature","Retention.Time","Area","Background","Height","Mass.Error.PPM","Column","SN.Flag","area.min.Flag","ppm.Flag","RT.Flag","blank.Flag","all.Flags","Area.with.QC"
"180205_Smp_L2C2DCMplus20m_B","Lipoic Acid",0.09,3494,0,"2896",0.4,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3494
"180205_Smp_L2C2DCMplus20m_C","Lipoic Acid",10.07,11436,0,"6925",2.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",11436
"180205_Std_4uMStdsInH2O_1","L-Pyroglutamic acid ",7.89,170946624,1510996,"10001677",-3.4,"HILICNeg",NA,NA,NA,NA,NA,"",170946624
"180205_Std_4uMStdsInH2O_2","L-Pyroglutamic acid ",7.3,168901424,0,"7037474",-3.9,"HILICNeg",NA,NA,NA,NA,NA,"",168901424
"180205_Std_4uMStdsInMatrix_1","L-Pyroglutamic acid ",7.9,155851488,0,"4858535",-3.2,"HILICNeg",NA,NA,NA,NA,NA,"",155851488
"180205_Std_4uMStdsInMatrix_2","L-Pyroglutamic acid ",7.34,162119840,0,"4944280",-3.6,"HILICNeg",NA,NA,NA,NA,NA,"",162119840
"180205_Blk_MQBlk_1","L-Pyroglutamic acid ",7.88,14544815,0,"738329",-3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",14544815
"180205_Blk_MQBlk_2","L-Pyroglutamic acid ",7.8,2655396,0,"129401",-3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",2655396
"180205_Blk_MQBlk_3","L-Pyroglutamic acid ",7.65,22512556,0,"1148642",-3.3,"HILICNeg",NA,NA,NA,NA,NA,"",22512556
"180205_Blk_SWBlk_1","L-Pyroglutamic acid ",7.93,582333,0,"83659",-1.6,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",582333
"180205_Blk_SWBlk_2","L-Pyroglutamic acid ",7.65,640549,0,"65562",-1.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",640549
"180205_Blk_SWBlk_3","L-Pyroglutamic acid ",7.6,2166020,0,"184260",-3.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",2166020
"180205_Poo_Sept29QC_1","L-Pyroglutamic acid ",7.82,23994538,394072,"625453",-3.2,"HILICNeg",NA,NA,NA,NA,NA,"",23994538
"180205_Poo_Sept29QC_2","L-Pyroglutamic acid ",7.8,13100619,0,"284290",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",13100619
"180205_Poo_Sept29QC_3","L-Pyroglutamic acid ",7.63,15696074,0,"377507",-3.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",15696074
"180205_Poo_Sept29QC_4","L-Pyroglutamic acid ",7.75,14026047,0,"354600",-3.4,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",14026047
"180205_Poo_TruePoo_Full1","L-Pyroglutamic acid ",7.91,24910648,0,"825872",-3.2,"HILICNeg",NA,NA,NA,NA,NA,"",24910648
"180205_Poo_TruePoo_Full2","L-Pyroglutamic acid ",7.83,15293254,0,"454035",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",15293254
"180205_Poo_TruePoo_Full3","L-Pyroglutamic acid ",7.43,22926394,0,"843044",-4,"HILICNeg",NA,NA,NA,NA,NA,"",22926394
"180205_Poo_TruePoo_Half1","L-Pyroglutamic acid ",7.93,15672631,0,"482679",-2.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",15672631
"180205_Poo_TruePoo_Half2","L-Pyroglutamic acid ",7.87,8724675,0,"311650",-3.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",8724675
"180205_Poo_TruePoo_Half3","L-Pyroglutamic acid ",7.63,10100027,0,"426072",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",10100027
"180205_Smp_L1C32DCMless10m_A","L-Pyroglutamic acid ",7.91,22890864,0,"695845",-3,"HILICNeg",NA,NA,NA,NA,NA,"",22890864
"180205_Smp_L1C32DCMless10m_B","L-Pyroglutamic acid ",7.76,14624602,4596457,"613421",-3.1,"HILICNeg","SN.Flag",NA,NA,NA,"blank.Flag","SN.Flag, blank.Flag",14624602
"180205_Smp_L1C32DCMless10m_C","L-Pyroglutamic acid ",7.43,27194996,0,"884778",-3.6,"HILICNeg",NA,NA,NA,NA,NA,"",27194996
"180205_Smp_L1C32DCMless20m_A","L-Pyroglutamic acid ",7.9,19489292,0,"521717",-2.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",19489292
"180205_Smp_L1C32DCMless20m_B","L-Pyroglutamic acid ",7.66,24669550,0,"653689",-3.3,"HILICNeg",NA,NA,NA,NA,NA,"",24669550
"180205_Smp_L1C32DCMless20m_C","L-Pyroglutamic acid ",7.42,42060072,2435090,"1489062",-3.7,"HILICNeg",NA,NA,NA,NA,NA,"",42060072
"180205_Smp_L1C33DCM_A","L-Pyroglutamic acid ",7.88,18126856,0,"484069",-3.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",18126856
"180205_Smp_L1C33DCM_B","L-Pyroglutamic acid ",7.78,26288244,0,"751586",-3.1,"HILICNeg",NA,NA,NA,NA,NA,"",26288244
"180205_Smp_L1C33DCM_C","L-Pyroglutamic acid ",7.71,21904310,0,"590928",-4,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",21904310
"180205_Smp_L1C33DCMplus10m_A","L-Pyroglutamic acid ",8.23,34227004,0,"959280",-3.1,"HILICNeg",NA,NA,NA,NA,NA,"",34227004
"180205_Smp_L1C33DCMplus10m_B","L-Pyroglutamic acid ",7.63,24010058,3581697,"832153",-3.3,"HILICNeg",NA,NA,NA,NA,NA,"",24010058
"180205_Smp_L1C33DCMplus10m_C","L-Pyroglutamic acid ",7.45,25857680,0,"894858",-3.4,"HILICNeg",NA,NA,NA,NA,NA,"",25857680
"180205_Smp_L1C33DCMplus20m_A","L-Pyroglutamic acid ",7.86,15664530,0,"425260",-2.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",15664530
"180205_Smp_L1C33DCMplus20m_B","L-Pyroglutamic acid ",7.66,11073587,0,"327195",-3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",11073587
"180205_Smp_L1C33DCMplus20m_C","L-Pyroglutamic acid ",7.51,9715200,4211081,"462010",-3.5,"HILICNeg","SN.Flag",NA,NA,NA,"blank.Flag","SN.Flag, blank.Flag",9715200
"180205_Smp_L2C1DCMless10m_A","L-Pyroglutamic acid ",7.86,13405062,0,"345456",-2.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",13405062
"180205_Smp_L2C1DCMless10m_B","L-Pyroglutamic acid ",7.83,10276344,0,"359370",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",10276344
"180205_Smp_L2C1DCMless10m_C","L-Pyroglutamic acid ",7.34,14952309,0,"569347",-3.4,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",14952309
"180205_Smp_L2C1DCMless20m_A","L-Pyroglutamic acid ",7.82,33805812,0,"1024554",-3.1,"HILICNeg",NA,NA,NA,NA,NA,"",33805812
"180205_Smp_L2C1DCMless20m_B","L-Pyroglutamic acid ",7.74,12490587,0,"362216",-3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",12490587
"180205_Smp_L2C1DCMless20m_C","L-Pyroglutamic acid ",7.56,11071038,0,"333214",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",11071038
"180205_Smp_L2C2DCM_A","L-Pyroglutamic acid ",7.89,13587875,0,"395423",-3.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",13587875
"180205_Smp_L2C2DCM_B","L-Pyroglutamic acid ",7.66,21411204,0,"591457",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",21411204
"180205_Smp_L2C2DCM_C","L-Pyroglutamic acid ",7.46,12786991,3026365,"535204",-3.4,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",12786991
"180205_Smp_L2C2DCMplus10m_A","L-Pyroglutamic acid ",7.96,15372383,0,"503470",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",15372383
"180205_Smp_L2C2DCMplus10m_B","L-Pyroglutamic acid ",7.79,13043732,0,"363932",-3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",13043732
"180205_Smp_L2C2DCMplus10m_C","L-Pyroglutamic acid ",7.34,12870343,0,"460723",-3.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",12870343
"180205_Smp_L2C2DCMplus20m_A","L-Pyroglutamic acid ",7.83,25345182,0,"789387",-3.1,"HILICNeg",NA,NA,NA,NA,NA,"",25345182
"180205_Smp_L2C2DCMplus20m_B","L-Pyroglutamic acid ",7.65,8589107,0,"286281",-2.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",8589107
"180205_Smp_L2C2DCMplus20m_C","L-Pyroglutamic acid ",7.33,10374741,96487,"392038",-3.7,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",10374741
"180205_Std_4uMStdsInH2O_1","Malic Acid",13.57,191357504,5899341,"12356995",-3.3,"HILICNeg",NA,NA,NA,NA,NA,"",191357504
"180205_Std_4uMStdsInH2O_2","Malic Acid",13.69,57440740,0,"2379456",-3.5,"HILICNeg",NA,NA,NA,NA,NA,"",57440740
"180205_Std_4uMStdsInMatrix_1","Malic Acid",13.55,199533024,4406010,"11971491",-3,"HILICNeg",NA,NA,NA,NA,NA,"",199533024
"180205_Std_4uMStdsInMatrix_2","Malic Acid",13.85,52748112,0,"2007537",-3.5,"HILICNeg",NA,NA,NA,NA,NA,"",52748112
"180205_Blk_MQBlk_1","Malic Acid",13.59,9598225,0,"481894",-2.9,"HILICNeg",NA,NA,NA,NA,NA,"",9598225
"180205_Blk_MQBlk_2","Malic Acid",13.94,2213396,0,"126078",-2.6,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",2213396
"180205_Blk_MQBlk_3","Malic Acid",13.81,613166,0,"74607",-3.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",613166
"180205_Blk_SWBlk_1","Malic Acid",14.11,3492928,0,"148729",-2.6,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3492928
"180205_Blk_SWBlk_2","Malic Acid",14.03,1286782,595434,"91887",-2.9,"HILICNeg","SN.Flag",NA,NA,NA,"blank.Flag","SN.Flag, blank.Flag",1286782
"180205_Blk_SWBlk_3","Malic Acid",13.92,1044978,0,"124999",-2.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",1044978
"180205_Poo_Sept29QC_1","Malic Acid",13.68,20892124,0,"1172579",-3,"HILICNeg",NA,NA,NA,NA,NA,"",20892124
"180205_Poo_Sept29QC_2","Malic Acid",14.07,2504527,0,"153902",-2.8,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",2504527
"180205_Poo_Sept29QC_3","Malic Acid",14.01,3771999,0,"164599",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3771999
"180205_Poo_Sept29QC_4","Malic Acid",14.12,2709224,0,"140612",-2.8,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",2709224
"180205_Poo_TruePoo_Full1","Malic Acid",13.76,21701688,0,"1002580",-3,"HILICNeg",NA,NA,NA,NA,NA,"",21701688
"180205_Poo_TruePoo_Full2","Malic Acid",14.15,3078450,0,"159712",-2.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3078450
"180205_Poo_TruePoo_Full3","Malic Acid",13.98,4347289,0,"195703",-3.4,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4347289
"180205_Poo_TruePoo_Half1","Malic Acid",13.79,17337686,0,"664446",-3,"HILICNeg",NA,NA,NA,NA,NA,"",17337686
"180205_Poo_TruePoo_Half2","Malic Acid",14.09,1965176,0,"138012",-2.7,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",1965176
"180205_Poo_TruePoo_Half3","Malic Acid",13.87,2551602,0,"148413",-2.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",2551602
"180205_Smp_L1C32DCMless10m_A","Malic Acid",14.11,20180952,0,"669944",-2.9,"HILICNeg",NA,NA,NA,NA,NA,"",20180952
"180205_Smp_L1C32DCMless10m_B","Malic Acid",14.04,4854417,0,"256801",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4854417
"180205_Smp_L1C32DCMless10m_C","Malic Acid",13.94,6029263,0,"265956",-3.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",6029263
"180205_Smp_L1C32DCMless20m_A","Malic Acid",14.17,7848583,0,"314520",-2.8,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",7848583
"180205_Smp_L1C32DCMless20m_B","Malic Acid",13.92,5557902,0,"239517",-3.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5557902
"180205_Smp_L1C32DCMless20m_C","Malic Acid",13.94,7930370,0,"376186",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",7930370
"180205_Smp_L1C33DCM_A","Malic Acid",14.21,5264379,0,"256389",-2.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5264379
"180205_Smp_L1C33DCM_B","Malic Acid",14.12,5298333,0,"216206",-2.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5298333
"180205_Smp_L1C33DCM_C","Malic Acid",13.94,5066515,0,"201971",-3.7,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5066515
"180205_Smp_L1C33DCMplus10m_A","Malic Acid",13.9,22928170,0,"883182",-3.1,"HILICNeg",NA,NA,NA,NA,NA,"",22928170
"180205_Smp_L1C33DCMplus10m_B","Malic Acid",14.04,5524957,0,"254001",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5524957
"180205_Smp_L1C33DCMplus10m_C","Malic Acid",13.92,5181870,0,"276587",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5181870
"180205_Smp_L1C33DCMplus20m_A","Malic Acid",14.17,4099275,0,"178180",-3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4099275
"180205_Smp_L1C33DCMplus20m_B","Malic Acid",13.95,3141638,0,"154092",-2.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3141638
"180205_Smp_L1C33DCMplus20m_C","Malic Acid",13.98,4109590,0,"165926",-3.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4109590
"180205_Smp_L2C1DCMless10m_A","Malic Acid",14.26,3254628,0,"177478",-2.6,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3254628
"180205_Smp_L2C1DCMless10m_B","Malic Acid",14.15,4401654,0,"234224",-3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4401654
"180205_Smp_L2C1DCMless10m_C","Malic Acid",13.92,4027918,0,"166945",-3.5,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4027918
"180205_Smp_L2C1DCMless20m_A","Malic Acid",13.85,22007406,0,"956794",-3,"HILICNeg",NA,NA,NA,NA,NA,"",22007406
"180205_Smp_L2C1DCMless20m_B","Malic Acid",14.06,5348477,0,"262921",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5348477
"180205_Smp_L2C1DCMless20m_C","Malic Acid",14,4096402,0,"155745",-3.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4096402
"180205_Smp_L2C2DCM_A","Malic Acid",14.2,4294026,0,"177922",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4294026
"180205_Smp_L2C2DCM_B","Malic Acid",14,4188830,0,"196102",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",4188830
"180205_Smp_L2C2DCM_C","Malic Acid",13.91,5152450,0,"189730",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5152450
"180205_Smp_L2C2DCMplus10m_A","Malic Acid",13.97,16240850,0,"558335",-3.2,"HILICNeg",NA,NA,NA,NA,NA,"",16240850
"180205_Smp_L2C2DCMplus10m_B","Malic Acid",14,3514640,0,"136639",-2.8,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3514640
"180205_Smp_L2C2DCMplus10m_C","Malic Acid",13.95,3814476,0,"209231",-3.6,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3814476
"180205_Smp_L2C2DCMplus20m_A","Malic Acid",13.96,16181592,0,"622312",-2.9,"HILICNeg",NA,NA,NA,NA,NA,"",16181592
"180205_Smp_L2C2DCMplus20m_B","Malic Acid",14.07,3338702,0,"177986",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",3338702
"180205_Smp_L2C2DCMplus20m_C","Malic Acid",13.92,2356109,0,"138331",-2.7,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",2356109
"180205_Std_4uMStdsInH2O_1","N-acetyltaurine",5.58,299931712,2459285,"11145531",-1,"HILICNeg",NA,NA,NA,NA,NA,"",299931712
"180205_Std_4uMStdsInH2O_2","N-acetyltaurine",4.86,370140608,0,"11622643",-1.3,"HILICNeg",NA,NA,NA,NA,NA,"",370140608
"180205_Std_4uMStdsInMatrix_1","N-acetyltaurine",5.59,328954240,454754,"8526329",-0.7,"HILICNeg",NA,NA,NA,NA,NA,"",328954240
"180205_Std_4uMStdsInMatrix_2","N-acetyltaurine",4.93,386855712,3062128,"9529385",-1.2,"HILICNeg",NA,NA,NA,NA,NA,"",386855712
"180205_Blk_MQBlk_1","N-acetyltaurine",8.15,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_MQBlk_2","N-acetyltaurine",9.5,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_MQBlk_3","N-acetyltaurine",9.16,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_SWBlk_1","N-acetyltaurine",9.01,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_SWBlk_2","N-acetyltaurine",8.38,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_SWBlk_3","N-acetyltaurine",10.23,14691,0,"10281",-0.3,"HILICNeg",NA,NA,NA,NA,NA,"",14691
"180205_Poo_Sept29QC_1","N-acetyltaurine",0.22,49485,0,"41738",-0.3,"HILICNeg",NA,NA,NA,NA,NA,"",49485
"180205_Poo_Sept29QC_2","N-acetyltaurine",10.79,11912,0,"9406",-1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",11912
"180205_Poo_Sept29QC_3","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Poo_Sept29QC_4","N-acetyltaurine",0.77,63565,0,"46855",-6.4,"HILICNeg",NA,NA,NA,NA,NA,"",63565
"180205_Poo_TruePoo_Full1","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Poo_TruePoo_Full2","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Poo_TruePoo_Full3","N-acetyltaurine",10.83,8786,0,"5304",-1.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",8786
"180205_Poo_TruePoo_Half1","N-acetyltaurine",10.44,9036,0,"5254",-1.8,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",9036
"180205_Poo_TruePoo_Half2","N-acetyltaurine",4.5,61003,0,"36032",-4.8,"HILICNeg",NA,NA,NA,NA,NA,"",61003
"180205_Poo_TruePoo_Half3","N-acetyltaurine",10.78,13740,0,"9841",-0.9,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",13740
"180205_Smp_L1C32DCMless10m_A","N-acetyltaurine",10.58,7132,0,"6375",-0.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",7132
"180205_Smp_L1C32DCMless10m_B","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L1C32DCMless10m_C","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L1C32DCMless20m_A","N-acetyltaurine",10.77,6373,0,"5409",-0.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",6373
"180205_Smp_L1C32DCMless20m_B","N-acetyltaurine",8.2,38639,0,"31454",3.9,"HILICNeg",NA,NA,NA,NA,NA,"",38639
"180205_Smp_L1C32DCMless20m_C","N-acetyltaurine",10.37,12440,0,"7318",-1.8,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",12440
"180205_Smp_L1C33DCM_A","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L1C33DCM_B","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L1C33DCM_C","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L1C33DCMplus10m_A","N-acetyltaurine",10.54,8570,0,"8455",0,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",8570
"180205_Smp_L1C33DCMplus10m_B","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L1C33DCMplus10m_C","N-acetyltaurine",5.02,61617,0,"44884",-1.4,"HILICNeg",NA,NA,NA,NA,NA,"",61617
"180205_Smp_L1C33DCMplus20m_A","N-acetyltaurine",16.9,44428,0,"30347",-5.8,"HILICNeg",NA,NA,NA,NA,NA,"",44428
"180205_Smp_L1C33DCMplus20m_B","N-acetyltaurine",5.26,60696,0,"35459",-0.3,"HILICNeg",NA,NA,NA,NA,NA,"",60696
"180205_Smp_L1C33DCMplus20m_C","N-acetyltaurine",5.66,52260,0,"44218",-2,"HILICNeg",NA,NA,NA,NA,NA,"",52260
"180205_Smp_L2C1DCMless10m_A","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C1DCMless10m_B","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C1DCMless10m_C","N-acetyltaurine",10.69,8316,0,"6514",-3.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",8316
"180205_Smp_L2C1DCMless20m_A","N-acetyltaurine",11.01,5600,0,"5636",-0.1,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",5600
"180205_Smp_L2C1DCMless20m_B","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C1DCMless20m_C","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C2DCM_A","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C2DCM_B","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C2DCM_C","N-acetyltaurine",10.11,12728,0,"9454",-1.6,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",12728
"180205_Smp_L2C2DCMplus10m_A","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C2DCMplus10m_B","N-acetyltaurine",0.11,108589,0,"77882",-3.5,"HILICNeg",NA,NA,NA,NA,NA,"",108589
"180205_Smp_L2C2DCMplus10m_C","N-acetyltaurine",17.07,41718,0,"26472",-0.6,"HILICNeg",NA,NA,NA,NA,NA,"",41718
"180205_Smp_L2C2DCMplus20m_A","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C2DCMplus20m_B","N-acetyltaurine",NA,NA,NA,"#N/A",NA,"HILICNeg",NA,NA,NA,NA,NA,"",NA
"180205_Smp_L2C2DCMplus20m_C","N-acetyltaurine",10.54,10390,0,"7219",-1.3,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",10390
"180205_Std_4uMStdsInH2O_1","Orotic Acid",7.57,252097824,1623408,"14226502",-1.7,"HILICNeg",NA,NA,NA,NA,NA,"",252097824
"180205_Std_4uMStdsInH2O_2","Orotic Acid",7.6,267018880,0,"6952688",-1.9,"HILICNeg",NA,NA,NA,NA,NA,"",267018880
"180205_Std_4uMStdsInMatrix_1","Orotic Acid",7.64,258701280,0,"8220578",-1.4,"HILICNeg",NA,NA,NA,NA,NA,"",258701280
"180205_Std_4uMStdsInMatrix_2","Orotic Acid",7.57,159895184,0,"4950976",-1.8,"HILICNeg",NA,NA,NA,NA,NA,"",159895184
"180205_Blk_MQBlk_1","Orotic Acid",8.68,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_MQBlk_2","Orotic Acid",7.25,55987,0,"34930",-0.2,"HILICNeg",NA,NA,NA,NA,NA,"",55987
"180205_Blk_MQBlk_3","Orotic Acid",6.82,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_SWBlk_1","Orotic Acid",6.58,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_SWBlk_2","Orotic Acid",6.78,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_SWBlk_3","Orotic Acid",7.31,0,0,"0",NA,"HILICNeg",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Poo_Sept29QC_1","Orotic Acid",1.31,67257,0,"69628",-1.4,"HILICNeg",NA,NA,NA,NA,NA,"",67257
"180205_Poo_Sept29QC_2","Orotic Acid",4.76,46782,0,"46350",-1.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",46782
"180205_Poo_Sept29QC_3","Orotic Acid",11.61,33216,0,"28585",-0.2,"HILICNeg",NA,NA,NA,NA,"blank.Flag","blank.Flag",33216
